"GridRef1km","nSpecies","WBID","lake_data_Lake.area..ha.","lake_data_Lake.altitude..m.","lake_data_Mean.Depth..m.","lake_data_Volume..m3.","lake_data_Perimeter..km.","lake_data_WFD_River_Basin_District","landscape_2km_Mean.slope..degrees.","landscape_2km_Lake.area..","landscape_2km_Pond.area..","landscape_2km_Rivers...length..m._per_ha","landscape_2km_Canals...length..m._per_ha","landscape_2km_Obstacles...Count_per_ha","landscape_2km_Lakes...Perimeter..m._per_ha","landscape_2km_Ponds...Perimeter..m._per_ha","landscape_2km_Lakes...Count_per_ha","landscape_2km_Ponds...Count_per_ha","landscape_2km_LCM2007...Agricultural..","landscape_2km_LCM2007...Urban..","landscape_2km_Mean.Temperature..2000.2016..C.","landscape_2km_Mean.Annual.Rainfall..2000.2016..mm.","landscape_2km_Visits...Fishing","landscape_2km_Visits...Watersports","landscape_2km_Visits...All"
"NH0164",7,"14057",2797.5606,6,38.2,1068668149,95.53,"Scotland",13.8342006454713,1.57793330482937,0.232043462177368,14.7998917205663,0,0.00135163975243651,2.16816360343849,1.18408301131022,0.00206302909582414,0.00462403073201963,1.42630391801955,0.0623764306201442,8.42768683395622,180.406043717506,0.173205687410678,0.181715540913812,0.013371198749882
"NH0175",2,"14239",32.71985,598,7.24,2368917.14,2.493,"Scotland",18.7958929163166,6.15149362258378,0.053681630738651,1.93691487086874,0,0.000140459301917269,0.915208817192471,0.0474968739784415,0.000632066858627713,0.000210688952875904,0,0,5.88684177398682,212.288162231445,0.160949937705331,0.140152768737131,0.00984219647944
"NH1053",1,"16906",58.679,153,8.2,4811678,4.622,"Scotland",13.4828432507551,0.576676392817224,0.035667192084025,2.66236253135573,0,0,0.0816252228053555,0.0337875653099174,0.000118301194842068,0.000236602389684136,0.249657482112955,0,6.9671589201963,201.106968931896,0.151645537416489,0.208607392216905,0.008130597125716
"NH1410",8,"20573",1046.4773,215,15.23,159378492.8,32.553,"Scotland",15.9301572904909,0.600181713822043,0.019814545776851,5.5274827871482,0,4.86073980459826e-05,0.221796993585583,0.0408770212470056,0.000145822194137948,0.00019442959218393,0.0468007610210705,0,5.90142441036377,250.640616345931,0.185312715614801,0.1930366726241,0.019231037484397
"NH1721",3,"20013",4.0293,286,5.41,217985.13,0.972,"Scotland",11.9460603606701,8.68056869747572,0.099519706848218,0.98820430079948,0,0,0.467626610787955,0.0385742364813029,0.000199870084445111,9.99350422225553e-05,0.118504213483146,0,7.66454982757568,159.475692749023,0.145054817199707,0.1514972448349,0.011105252429843
"NH2123",6,"19572",394.030425,227,19.92,78490860.66,27.744,"Scotland",11.6548037422539,0.92787313134574,0.147545949040144,3.61676404085428,0,5.10933987328837e-05,0.543674253335479,0.222366922925504,0.000459840588595953,0.000766400980993256,0.0639116485370624,0,6.51681585882693,163.441022360898,0.178842820436597,0.165843894376533,0.020513719183007
"NH2124",6,"19572",394.030425,227,19.92,78490860.66,27.744,"Scotland",11.6548037422539,0.92787313134574,0.147545949040144,3.61676404085428,0,5.10933987328837e-05,0.543674253335479,0.222366922925504,0.000459840588595953,0.000766400980993256,0.0639116485370624,0,6.51681585882693,163.441022360898,0.178842820436597,0.165843894376533,0.020513719183007
"NH2426",3,"19572",394.030425,227,19.92,78490860.66,27.744,"Scotland",11.6548037422539,0.92787313134574,0.147545949040144,3.61676404085428,0,5.10933987328837e-05,0.543674253335479,0.222366922925504,0.000459840588595953,0.000766400980993256,0.0639116485370624,0,6.51681585882693,163.441022360898,0.178842820436597,0.165843894376533,0.020513719183007
"NH2502",1,"21023",686.0158,83,23.8,163271760.4,30.653,"Scotland",8.08330027473656,0.122810812388063,0.028668946745808,5.35744100875232,0,0.000332968653379632,0.108309074380862,0.0453882228812886,0.000142700851448414,0.000142700851448414,1.64258856125074,0,8.40161661407087,161.567736550419,0.220768559502245,0.188442036721023,0.024655461319676
"NH2626",8,"19572",394.030425,227,19.92,78490860.66,27.744,"Scotland",11.6548037422539,0.92787313134574,0.147545949040144,3.61676404085428,0,5.10933987328837e-05,0.543674253335479,0.222366922925504,0.000459840588595953,0.000766400980993256,0.0639116485370624,0,6.51681585882693,163.441022360898,0.178842820436597,0.165843894376533,0.020513719183007
"NH2727",1,"19572",394.030425,227,19.92,78490860.66,27.744,"Scotland",11.6548037422539,0.92787313134574,0.147545949040144,3.61676404085428,0,5.10933987328837e-05,0.543674253335479,0.222366922925504,0.000459840588595953,0.000766400980993256,0.0639116485370624,0,6.51681585882693,163.441022360898,0.178842820436597,0.165843894376533,0.020513719183007
"NH3732",7,"19197",2.2123,237,5,110615,0.652,"Scotland",9.60956809216712,0.060961452780066,0.068382753236058,1.47404225089337,0,5.20914726259311e-05,0.026717164449516,0.0243040439624815,5.20914726259311e-05,0.000104182945251862,13.6119025007914,0,7.56499052047729,109.952690124512,0.144388366820224,0.156911262572384,0.008240614279454
"NH3835",2,"19063",1.04585,48,4.29,44866.965,0.565,"Scotland",11.8623249007336,0.634107999300741,0.224466225987486,1.41506902949693,0,5.24576404553323e-05,0.102511613598715,0.112980190967946,5.24576404553323e-05,0.000524576404553323,9.74982786320863,0,7.09560719493931,124.518992436708,0.2171832196627,0.226173407271308,0.011752084659873
"NH4541",23,"18356",3.38975,106,4.35,147454.125,0.747,"Scotland",8.99799175291765,0,0.014186451918621,1.12456214493354,0,0,0,0.00896727810940826,0,5.44780998038788e-05,19.7655762545681,0.0891345039664854,8.26822853088379,90.5865249633789,0.134575873613358,0.164807975292206,0.009025104343891
"NH5229",4,"18767",5533.3596,17,132,7304034672,79.852,"Scotland",12.068205389054,1.21864225245131,0.05463083875828,13.4753583650557,0.136888556784249,0.000799275323706506,1.45280517466401,0.296862874753659,0.00101241541002824,0.00117227047476954,9.99733254186219,0.606752801770291,7.62825126868618,108.440198944369,0.212556079310884,0.183068419556634,0.018445437099456
"NH5853",6,"16850",1.6433,147,4.84,79535.72,0.922,"Scotland",1.88008955562092,0.117995348368208,0.603840925305908,0.524088307008309,0,0,0.0371340197731017,0.360735573125169,5.93471810089021e-05,0.00154302670623145,49.270565692636,1.21499804032574,8.05437278747559,78.7424087524414,0.145952448248863,0.151251539587975,0.015884587541223
"NH6598",8,"12382",55.72035,164,3.6,2005932.6,5.06,"Scotland",5.77015358470762,0.228191399207547,0.014900830067136,2.40306060046035,0,0,0.0967425624160152,0.0172881009034989,8.07623970279438e-05,8.07623970279438e-05,1.00176447151232,0.028459217940691,7.09613513946533,102.889762878418,0.136292929303211,0.142679235806927,0.00984219647944
"NH6860",24,"16187",1.42705,178,4.61,65787.005,0.566,"Scotland",2.12779336108729,0,0.056935804772243,0.422570389426083,0,0,0,0.0460120015860077,0,0.000308889849879533,16.8837698249463,0,8.10878849029541,74.0440444946289,0.114500842988491,0.114670380949974,0.007076407782733
"NH7901",16,"21107",1.38915,218,4.6,63900.9,0.5,"Scotland",2.90877064456191,0.355569137636011,0.166598609436618,1.44399273307907,0,9.47552944520775e-05,0.0801550652512446,0.0752912667592159,9.47552944520775e-05,0.000331643530582271,24.2603277175167,2.64020309254558,7.17836618423462,81.1223373413086,0.195963069796562,0.287113308906555,0.019638888537884
"NH7902",20,"21053",2.66505,214,4.55,121259.775,0.629,"Scotland",3.82571697515747,0.55758999655732,0.219627838138625,1.3400920116373,0,4.74991687645466e-05,0.135137845344595,0.105027854303594,0.000189996675058186,0.000474991687645466,21.2683015275826,2.52028466524636,7.17836618423462,81.1223373413086,0.611359834671021,0.525460481643677,0.224434420466423
"NH8103",17,"20970",1.90655,214,4.56,86938.68,0.567,"Scotland",3.84887782154352,6.71278711197559,0.187655739226463,1.00715165491178,0,9.53743443013829e-05,0.267594459178952,0.0929779994216404,0.000238435860753457,0.000429184549356223,17.01552695461,2.11148261805524,7.19026374816895,77.2985229492188,0.333273589611053,0.358500629663467,0.052227143198252
"NH8302",9,"21062",1.1733906,277,4.81,56440.08786,0.433,"Scotland",3.89611744643494,2.12517162331765,0.130185590323437,1.08023605934384,0,4.74788719020036e-05,0.116037330674276,0.0400139682215482,0.000142436615706011,0.000142436615706011,10.7224370021892,0.843076063160836,7.19026374816895,77.2985229492188,0.303393483161926,0.332977682352066,0.057985790073872
"NH8480",1,"14019",159.54645,15,1.24,1978375.98,7.649,"Scotland",1.33727254065888,0,0,2.06351679043441,0,0,0,0,0,0,72.5231410843251,1.6707354287458,8.61641167325926,56.9222367310172,0.15201644238547,0.155741330581287,0.011721567204797
"NH9117",56,"20296",14.1856,236,5.01,710698.56,2.263,"Scotland",4.99796421132139,0.688635399235271,0.129084183403394,0.373859501107607,0,0,0.141009887695827,0.0554446520531647,0.000197083169097359,0.000246353961371699,9.16076120710248,1.14260689545346,7.64193391799927,74.8936538696289,0.266289323568344,0.21858523786068,0.042323138564825
"NH9329",28,"19448",1.0534,361,5.15,54250.1,0.415,"Scotland",7.38086608444594,0.158422712259248,0.15820255171452,0.756299815538873,0,5.14191690662279e-05,0.049585339565734,0.0632384293625396,0.000154257507198684,0.000257095845331139,0.410715952580976,0,6.88613557815552,79.8310012817383,0.13097120821476,0.135392338037491,0.009757443331182
"NH9617",6,"20304",10.1736,224,4.65,473072.4,1.344,"Scotland",1.68399820534021,3.22959817513127,0.113671656578271,0.708681263095942,0,4.92513790386131e-05,0.186164615311526,0.0436540281317786,9.85027580772262e-05,0.000147754137115839,10.4473902236951,0.327257663628832,7.7064151763916,73.9681854248047,0.143350407481194,0.147191241383553,0.012915319763124
"NH9855",32,"16641",1.3822,53,4.01,55426.22,0.693,"Scotland",2.01570084725586,0,0.062551376881432,1.11833523693288,0,0,0,0.0327279154694023,0,0.000120185085030948,53.8195245788138,0.0692360950842372,9.10565280914307,59.1364440917969,0.161768227815628,0.115703366696835,0.009702266193926
"NJ4300",20,"21123",42.15865,167,1.2,505903.8,3.312,"Scotland",3.43222551635774,4.23514229347182,0.102346725954467,0.875119644373432,0,9.4683520333286e-05,0.37140160819852,0.0484837736042859,9.4683520333286e-05,0.000189367040666572,21.4040124177988,0.180258370330807,7.98736381530762,69.9832229614258,0.135828551937028,0.16233463460666,0.011523153306815
"NJ4301",7,"21123",42.15865,167,1.2,505903.8,3.312,"Scotland",3.43222551635774,4.23514229347182,0.102346725954467,0.875119644373432,0,9.4683520333286e-05,0.37140160819852,0.0484837736042859,9.4683520333286e-05,0.000189367040666572,21.4040124177988,0.180258370330807,7.98736381530762,69.9832229614258,0.135828551937028,0.16233463460666,0.011523153306815
"NJ4400",20,"21123",42.15865,167,1.2,505903.8,3.312,"Scotland",3.43222551635774,4.23514229347182,0.102346725954467,0.875119644373432,0,9.4683520333286e-05,0.37140160819852,0.0484837736042859,9.4683520333286e-05,0.000189367040666572,21.4040124177988,0.180258370330807,7.98736381530762,69.9832229614258,0.135828551937028,0.16233463460666,0.011523153306815
"NJ7213",17,"20504",1.1406,88,3.69,42088.14,0.645,"Scotland",2.65895097906934,0,0,0.652988724190402,0,0,0,0,0,0,68.486408380746,0.821818838616454,8.26879405975342,73.6497039794922,0.232339069247246,0.098851323127747,0.011917832307518
"NJ8914",2,"20476",2.5786,38,3.3,85093.8,0.851,"Scotland",1.8590669223128,0.213763619425183,0.037626113178158,0.67385355932311,0,4.88376636061731e-05,0.0527079235370756,0.0182334312560193,4.88376636061731e-05,4.88376636061731e-05,53.2890686834931,16.7355553601266,8.74622249603271,71.2583847045898,0.163730204105377,0.105695374310017,0.007942057214677
"NK0331",2,"19335",24.3568,48,3.39,825695.52,2.031,"Scotland",1.85327775865751,0.254637927848469,0,0.741403103977243,0,5.17196793379881e-05,0.0615553951686548,0,0.000103439358675976,0,86.1115314769976,0.317796610169492,8.44013500213623,70.9802398681641,0.151994280790977,0.210165583976949,0.011344475639075
"NK0558",4,"16275",205.53975,7,5.84,12003521.4,10.528,"Scotland",0.798684233370435,0.069834475909778,0,0.868216716055299,0,0,0.0466305260649571,0,6.14439324116743e-05,0,46.6373826113299,1.00618860085688,9.02048397064209,69.9531784057617,0.230099893154482,0.215887035339277,0.022705812628679
"NK0658",2,"16275",205.53975,7,5.84,12003521.4,10.528,"Scotland",0.798684233370435,0.069834475909778,0,0.868216716055299,0,0,0.0466305260649571,0,6.14439324116743e-05,0,46.6373826113299,1.00618860085688,9.02048397064209,69.9531784057617,0.230099893154482,0.215887035339277,0.022705812628679
"NK0659",3,"16275",205.53975,7,5.84,12003521.4,10.528,"Scotland",0.798684233370435,0.069834475909778,0,0.868216716055299,0,0,0.0466305260649571,0,6.14439324116743e-05,0,46.6373826113299,1.00618860085688,9.02048397064209,69.9531784057617,0.230099893154482,0.215887035339277,0.022705812628679
"NK0758",1,"16275",205.53975,7,5.84,12003521.4,10.528,"Scotland",0.798684233370435,0.069834475909778,0,0.868216716055299,0,0,0.0466305260649571,0,6.14439324116743e-05,0,46.6373826113299,1.00618860085688,9.02048397064209,69.9531784057617,0.230099893154482,0.215887035339277,0.022705812628679
"NL9643",17,"23600",1.3569,7,4.67,63367.23,0.443,"Scotland",0.665740915327862,6.55716945835009,0.205135199174808,0.310980522719068,0,0,0.218389391962092,0.0763588086363538,0.000169491525423729,0.000338983050847458,46.9636380544964,0,9.57901477813721,104.351348876953,0.166073322296143,0.19751301407814,0.009129828773439
"NL9745",21,"23526",3.45795,6,5,172897.5,1.16,"Scotland",0.824637209362254,3.96486198057638,0.23696105851357,0.529988375830996,0,0,0.273136837037525,0.106837507077464,0.00021253081696846,0.000467567797330613,43.069432684166,0,9.62572715367546,104.182022860118,0.17484538225582,0.261392723325797,0.011962069334297
"NL9747",3,"23445",44.6965,3,5.39,2409141.35,3.621,"Scotland",1.28454494974117,0.191100382743213,0.146599614693061,0.417190016902964,0,0,0.0494969649761169,0.07860978193402,4.26530177010023e-05,0.000383877159309021,38.6296923023794,0,9.66327381134033,104.045921325684,0.186613533316071,0.363121068368572,0.035492649479998
"NL9843",11,"23586",15.41555,3,4.94,761528.17,1.885,"Scotland",0.72903551893136,0.482476697296926,0.180418123252906,0.31470960224328,0,0,0.128395698254338,0.082358143995485,0.000169592130925125,0.000381582294581531,33.0379746835443,0.704113924050633,9.57901477813721,104.351348876953,0.175297185778618,0.206301406025887,0.010462816804647
"NM0346",28,"23449",18.83065,6,5.05,950947.825,2.353,"Scotland",0.979640420523921,1.4622538949067,0.495674663109239,0.307041204159239,0,0,0.310843020140439,0.207940936088678,0.000341165934581432,0.000810269094630901,24.577292338788,0.0505305709954523,9.60598087310791,95.2949905395508,0.162266311975325,0.198107445089192,0.010363550306829
"NM0445",11,"23518",3.6817,7,4.84,178194.28,1.005,"Scotland",0.863529742959506,1.87158915110448,0.149527362456751,0.284685985798112,0,0,0.232691256271848,0.065862366341936,0.000212603112509567,0.000297644357513394,20.3576044808272,0,9.60598087310791,95.2949905395508,0.245129383117172,0.275004303424842,0.029446372107982
"NM1757",1,"22829",1.84275,15,4.69,86424.975,0.611,"Scotland",4.40863125763612,0.647788568729597,0.031625574097419,0.266562467306496,0,0,0.0756986208385238,0.0126477969109091,8.76078671864733e-05,4.38039335932367e-05,7.8805211312361,0,9.55419921875,129.834457397461,0.157554842877984,0.199277613474629,0.00984724177771
"NM1758",6,"22829",1.84275,15,4.69,86424.975,0.611,"Scotland",4.40863125763612,0.647788568729597,0.031625574097419,0.266562467306496,0,0,0.0756986208385238,0.0126477969109091,8.76078671864733e-05,4.38039335932367e-05,7.8805211312361,0,9.55419921875,129.834457397461,0.157554842877984,0.199277613474629,0.00984724177771
"NM2055",2,"22943",10.0283297,26,4.92,493393.8212,1.679,"Scotland",2.59692065780156,1.86137711982915,0.015902707995768,0.309511530831626,0,0,0.281454710709066,0.00873289731314937,0.00026151767423615,4.35862790393584e-05,3.29401200048982,0,9.67795276641846,136.788345336914,0.173203349113464,0.206685692071915,0.008459119126201
"NM2461",3,"22673",5.0689,14,5.03,254965.67,1.631,"Scotland",3.51422801452431,2.66800699928896,0.529529523442681,0.767645420438407,0,0,0.637971362876554,0.229613357793552,0.000793895823225863,0.000749790499713315,5.41898513412507,0,9.73143482208252,140.049896240234,0.171825271875122,0.223168977245942,0.010488606610097
"NM2561",9,"22680",4.2765,18,4.87,208265.55,1.241,"Scotland",3.58349461324658,2.59820512290433,0.460397134061984,0.647642394457672,0,0,0.595627439211455,0.190265300262012,0.000617283950617284,0.000617283950617284,0.50088518502526,0,9.79299163308373,139.709218887084,0.169576121617873,0.195692642345719,0.010358081987059
"NM3594",2,"21391",6.374,197,5.44,346745.6,1.063,"Scotland",17.5048438858114,0,0.059234885417842,1.29637860372119,0,0,0,0.0328542696300144,0,0.000186994530409985,0.697684372726105,0,7.75462675094604,258.570404052734,0.159690588712692,0.180887117981911,0.00984219647944
"NM3798",3,"21224",8.54985,268,6.07,518975.895,1.939,"Scotland",12.2106103526011,0.823589586158716,0.356040907581827,2.29347439762062,0,9.42329438371655e-05,0.158746332594438,0.165757144138161,0.000141349415755748,0.000659630606860158,0,0,6.6185998916626,292.514526367188,0.161281477522531,0.180531753812343,0.010181500094931
"NM7410",10,"24633",1.4218,47,4.45,63270.1,0.552,"Scotland",5.60498917718869,0,0.042836686146664,0.384353974275565,0,0,0,0.0136523818652117,0,4.05959485243373e-05,48.7537296304797,0,9.47422122955322,143.802139282227,0.24957831548457,0.233526323211093,0.022840129876326
"NM8037",1,"23745",15.2951,22,7.05,1078304.55,2.288,"Scotland",7.82560677379234,0.012646593972045,0.029681475447117,0.251784078254369,0,0,0.00593423638403946,0.0161014982307795,4.21141292903769e-05,8.42282585807538e-05,31.9881240378271,0,9.71514129638672,145.493621826172,0.152921321874381,0.171151173650331,0.011458247955158
"NM8055",1,"22963",16.4704,148,5.3,872931.2,2.572,"Scotland",12.4291495312911,0.078185862287528,0.027658479192815,1.78885930445064,0,8.70966337151069e-05,0.0239725671509797,0.0199221511262115,4.35483168575535e-05,0.000174193267430214,0.164845009854865,0,7.97084072063804,260.186614039531,0.259258734595914,0.300198626669452,0.022093643057893
"NM8137",14,"23745",15.2951,22,7.05,1078304.55,2.288,"Scotland",7.82560677379234,0.012646593972045,0.029681475447117,0.251784078254369,0,0,0.00593423638403946,0.0161014982307795,4.21141292903769e-05,8.42282585807538e-05,31.9881240378271,0,9.71514129638672,145.493621826172,0.152921321874381,0.171151173650331,0.011458247955158
"NM8239",25,"23675",9.7058,22,6.43,624082.94,1.439,"Scotland",6.31937842140353,0.013711244940801,0.033685425634474,0.315338036163886,0,0,0.00555993477335113,0.0204938853647076,4.22386483632524e-05,0.000126715945089757,48.4186501467232,0,9.71514129638672,145.493621826172,0.144721952707279,0.144637148354973,0.011463646102523
